date, pm25, pm10, o3, no2, so2, co
2024/4/1, 48, 30, , 13, 13, 3
2024/4/2, 45, 29, , 12, 13, 3
2024/4/3, 43, , , , , 
2024/4/5, 17, 15, , 15, 12, 2
2024/4/6, 21, 12, , 15, 11, 2
2024/4/7, 18, , , , , 
2024/4/13, 43, 40, , 15, 12, 2
2024/4/14, 61, 36, , 15, 12, 2
2024/4/15, 55, 30, , 15, 12, 2
2024/4/16, 46, 27, , 16, 12, 2
2024/4/17, 40, 28, , 15, 12, 2
2024/4/18, 43, 32, , 15, 13, 2
2024/4/19, 48, , , , , 
2024/1/1, 144, 64, , 16, 13, 5
2024/1/2, 114, 62, , 16, 13, 3
2024/1/3, 91, 27, , 16, 13, 3
2024/1/4, 40, 27, , 15, 13, 3
2024/1/5, 38, 23, , 16, 13, 2
2024/1/6, 32, 26, , 16, 13, 1
2024/1/7, 39, 21, , 16, 13, 2
2024/1/8, 30, 31, , 15, 13, 3
2024/1/9, 46, 33, , 16, 13, 2
2024/1/10, 52, 23, , 16, 13, 1
2024/1/11, 33, 22, , 15, 13, 1
2024/1/12, 31, 32, , 15, 13, 2
2024/1/13, 46, 26, , 15, 13, 2
2024/1/14, 38, 19, , 15, 13, 1
2024/1/15, 25, 18, , 15, 13, 1
2024/1/16, 24, 24, , 16, , 4
2024/1/17, 34, , , , , 
2024/1/25, 7, 6, , 16, 10, 3
2024/1/26, 9, 9, , 16, 10, 3
2024/1/27, 13, 6, , 15, 10, 3
2024/1/28, 9, 13, , 16, 10, 2
2024/1/29, 19, 29, , 15, 10, 4
2024/1/30, 43, 35, , 15, 11, 4
2024/1/31, 56, 45, , 15, 11, 3
2024/2/1, 80, 40, , 15, 11, 3
2024/2/2, 70, 25, , 15, 11, 2
2024/2/3, 57, 33, , 15, 10, 2
2024/2/4, 57, 25, , 15, 11, 2
2024/2/5, 37, 17, , 15, 10, 1
2024/2/6, 26, 21, , 11, 11, 2
2024/2/7, 32, 22, , 14, 10, 2
2024/2/8, 33, 3, , 15, 10, 2
2024/2/9, 4, 5, , 16, 10, 2
2024/2/10, 8, 11, , , , 2
2024/2/11, 19, 18, , 15, 11, 2
2024/2/12, 28, 29, , 14, 10, 2
2024/2/13, 40, 24, , 15, 11, 2
2024/2/14, 34, , , , , 
2024/2/19, 43, 38, , 13, 12, 3
2024/2/20, 62, 24, , 13, 11, 3
2024/2/21, 36, 21, , 13, 12, 3
2024/2/22, 30, 20, , 13, 11, 2
2024/2/23, 29, 18, , 14, 11, 2
2024/2/24, 28, 15, , 14, 11, 2
2024/2/25, 21, 19, , 13, 11, 3
2024/2/26, 32, 16, , 16, 11, 2
2024/2/27, 32, 12, , 14, 11, 3
2024/2/28, 17, 23, , 14, 11, 4
2024/2/29, 37, 14, , 15, 11, 2
2024/3/1, 21, 3, , 15, 11, 2
2024/3/2, 4, 6, , 13, 11, 3
2024/3/3, 9, 23, , 13, 11, 3
2024/3/4, 34, 42, , 13, 13, 4
2024/3/5, 63, 54, , 13, 14, 6
2024/3/6, 91, 48, , 14, 11, 2
2024/3/7, 88, 19, , 14, 11, 3
2024/3/8, 29, 22, , 14, 11, 3
2024/3/9, 33, 20, , 14, 11, 3
2024/3/10, 31, 11, , 15, 11, 3
2024/3/11, 16, 11, , 15, 11, 3
2024/3/12, 17, 22, , 13, 12, 3
2024/3/13, 33, 19, , 13, 12, 4
2024/3/14, 27, 27, , 14, 12, 4
2024/3/15, 40, 41, , 13, 13, 3
2024/3/16, 64, 36, , 12, 12, 3
2024/3/17, 59, 29, , 12, 12, 3
2024/3/18, 43, 24, , 13, 12, 3
2024/3/19, 35, 7, , 15, 11, 3
2024/3/20, 9, 10, , 13, 12, 3
2024/3/21, 13, 30, , 12, 12, 3
2024/3/22, 43, 29, , 13, 12, 3
2024/3/23, 43, 22, , 12, 11, 2
2024/3/24, 32, 19, , 12, 12, 3
2024/3/25, 28, 17, , 12, 11, 2
2024/3/26, 25, 21, , 13, 11, 2
2024/3/27, 31, 25, , 12, 12, 3
2024/3/28, 38, 35, , 12, 13, 4
2024/3/29, 54, 23, , 11, 13, 3
2024/3/30, 35, 25, , 12, 12, 3
2024/3/31, 39, 32, , 13, 13, 3
2023/10/1, 12, 13, 5, 15, 13, 2
2023/10/2, 19, 14, 5, 15, 13, 5
2023/10/3, 21, 6, 5, 16, 13, 3
2023/10/4, 9, 10, 5, 15, 13, 3
2023/10/5, 13, 12, , 15, 13, 3
2023/10/6, 18, 6, , 15, 13, 2
2023/10/7, 8, 6, , 15, 13, 2
2023/10/8, 9, 13, , 16, 13, 6
2023/10/9, 19, 19, , 16, , 6
2023/10/10, 28, 11, , 16, 13, 3
2023/10/11, 16, , , , , 
2023/10/17, 21, 11, 22, 16, 13, 7
2023/10/18, 17, 24, 39, 15, 13, 6
2023/10/19, 37, 36, 46, 15, 13, 3
2023/10/20, 58, 7, 36, 16, 13, 1
2023/10/21, 10, 49, 35, 16, 13, 1
2023/10/22, 83, 5, 23, 16, 13, 3
2023/10/23, 7, 8, 22, 16, 13, 4
2023/10/24, 12, 13, 24, 16, 13, 4
2023/10/25, 19, 9, 20, 15, 13, 2
2023/10/26, 13, 13, 27, 15, 13, 3
2023/10/27, 20, 10, 30, 15, 13, 1
2023/10/28, 14, 12, 128, 15, 13, 1
2023/10/29, 18, 8, 36, 16, 13, 3
2023/10/30, 12, 16, 38, 16, 13, 1
2023/10/31, 23, 13, 36, 16, 13, 1
2023/11/1, 19, 5, 24, 16, 13, 2
2023/11/2, 8, 14, 30, 16, 13, 3
2023/11/3, 20, 12, 29, 15, 13, 3
2023/11/4, 16, 11, 23, 15, 13, 1
2023/11/5, 15, 9, 32, 16, 13, 3
2023/11/6, 12, 13, 33, 16, 13, 4
2023/11/7, 19, 5, 142, 16, 13, 4
2023/11/8, 8, 11, 139, 16, 13, 4
2023/11/9, 17, 21, 183, 15, 13, 4
2023/11/10, 30, 17, 124, 16, 13, 2
2023/11/11, 24, 15, 172, 16, 13, 2
2023/11/12, 22, 14, 462, 16, 13, 1
2023/11/13, 21, 9, 500, 16, 13, 1
2023/11/14, 14, 15, 500, 16, 13, 1
2023/11/15, 20, 12, , 16, 13, 1
2023/11/16, 16, 35, , 16, 13, 1
2023/11/17, 56, 27, , 16, 13, 3
2023/11/18, 35, 25, , 16, 13, 1
2023/11/19, 30, 19, , 15, 13, 2
2023/11/20, 28, 21, , 16, 13, 2
2023/11/21, 28, 49, , 16, 13, 4
2023/11/22, 85, 173, , 16, 13, 3
2023/11/23, 210, 45, , 15, 13, 1
2023/11/24, 70, 98, , 16, 13, 1
2023/11/25, 166, 36, , 16, 13, 1
2023/11/26, 57, 25, , 16, 13, 4
2023/11/27, 34, 42, , 16, 13, 3
2023/11/28, 66, 106, , 15, 13, 1
2023/11/29, 189, 34, , 16, 13, 2
2023/11/30, 65, 18, , 16, 13, 1
2023/12/1, 26, 14, , 16, 13, 1
2023/12/2, 20, 13, , 16, 13, 1
2023/12/3, 17, 8, , 15, 13, 1
2023/12/4, 12, 10, , 16, 13, 2
2023/12/5, 14, 10, , 16, 13, 2
2023/12/6, 14, 51, , 16, 13, 1
2023/12/7, 84, 18, , 16, 13, 4
2023/12/8, 27, 31, , 15, 13, 3
2023/12/9, 47, 97, , 16, 13, 1
2023/12/10, 139, 24, , 16, 13, 2
2023/12/11, 37, 47, , 15, 13, 2
2023/12/12, 72, 42, , 15, 13, 2
2023/12/13, 70, 44, , 16, 13, 2
2023/12/14, 66, 14, , 15, 13, 2
2023/12/15, 20, 16, , 15, 13, 1
2023/12/16, 23, 11, , 15, 13, 1
2023/12/17, 16, 22, , 15, 13, 1
2023/12/18, 33, 86, , 16, 13, 1
2023/12/19, 128, 14, , 16, 13, 1
2023/12/20, 22, 3, , 16, 13, 2
2023/12/21, 5, 3, , 16, 13, 1
2023/12/22, 5, 4, , 16, 13, 3
2023/12/23, 7, 5, , 16, 13, 1
2023/12/24, 8, 10, , 16, 13, 3
2023/12/25, 15, 18, , 16, 13, 3
2023/12/26, 27, 8, , 16, 13, 3
2023/12/27, 12, 6, , 16, 13, 2
2023/12/28, 9, 19, , 16, 13, 1
2023/12/29, 31, 40, , 15, 13, 1
2023/12/30, 67, 112, , 16, 13, 7
2023/12/31, 181, 97, , 16, 13, 2
2023/7/1, 16, 8, 31, 15, 12, 1
2023/7/2, 10, 7, 34, 15, 12, 1
2023/7/3, 10, 9, 34, 15, 12, 2
2023/7/4, 12, 10, 37, 15, 12, 1
2023/7/5, 14, 8, 42, 15, 12, 1
2023/7/6, 10, 9, 115, 15, 12, 1
2023/7/7, 13, 12, 200, 15, 12, 2
2023/7/8, 17, 11, 267, 15, 13, 1
2023/7/9, 15, 10, 371, 15, 12, 2
2023/7/10, 14, 10, 500, 15, 12, 1
2023/7/11, 14, 14, 500, 15, 12, 2
2023/7/12, 19, 11, 500, 15, 13, 2
2023/7/13, 15, 9, 500, 15, 13, 1
2023/7/14, 13, 13, 438, 15, 12, 4
2023/7/15, 19, 11, , 15, 13, 2
2023/7/16, 15, 12, , 15, 12, 4
2023/7/17, 17, 12, , 15, 12, 2
2023/7/18, 17, 11, 500, 15, 12, 2
2023/7/19, 15, 10, 500, 15, 12, 2
2023/7/20, 14, 9, 500, 15, 12, 1
2023/7/21, 13, 7, 500, 15, 12, 2
2023/7/22, 9, 6, 500, 15, 12, 1
2023/7/23, 9, 6, 500, 15, 12, 1
2023/7/24, 9, 6, 500, 15, 12, 1
2023/7/25, 9, 5, 500, 15, 12, 1
2023/7/26, 7, 12, 500, 15, 13, 2
2023/7/27, 16, 11, 500, 15, 12, 2
2023/7/28, 15, 8, 500, 15, 12, 2
2023/7/29, 11, 7, 500, 15, 12, 2
2023/7/30, 9, 8, 500, 15, 13, 3
2023/7/31, 11, 13, 500, 15, 13, 2
2023/8/1, 18, 14, 500, 15, 13, 3
2023/8/2, 18, 17, 500, 15, 13, 3
2023/8/3, 22, 10, 500, 15, 13, 2
2023/8/4, 13, 11, 500, 15, 13, 2
2023/8/5, 13, 13, 500, 15, 13, 2
2023/8/6, 16, 11, 500, 15, 13, 2
2023/8/7, 14, 13, 500, 15, 13, 2
2023/8/8, 17, 14, 500, 15, 13, 2
2023/8/9, 19, 14, 500, 15, 13, 1
2023/8/10, 18, 18, 500, 15, 13, 2
2023/8/11, 22, 13, 500, 16, 13, 1
2023/8/12, 18, 11, 24, 15, 13, 1
2023/8/13, 14, 14, 20, 15, 12, 3
2023/8/14, 18, 18, 32, 15, 16, 2
2023/8/15, 23, 15, 37, 15, 13, 2
2023/8/16, 20, 14, 19, 15, 13, 1
2023/8/17, 19, 8, 233, 15, 13, 1
2023/8/18, 12, 11, 264, 15, 13, 1
2023/8/19, 15, 12, 29, 15, 13, 1
2023/8/20, 18, 11, 26, 15, 13, 2
2023/8/21, 15, 9, 29, 15, 13, 2
2023/8/22, 12, 9, 30, 15, 12, 2
2023/8/23, 12, 10, 31, 15, 13, 2
2023/8/24, 14, 12, 27, 15, 13, 2
2023/8/25, 16, 10, 24, 15, 13, 2
2023/8/26, 15, 10, 29, 15, 13, 1
2023/8/27, 14, 13, 34, 15, 13, 2
2023/8/28, 18, 12, 48, 15, 13, 2
2023/8/29, 18, 16, 73, 15, 13, 2
2023/8/30, 24, 13, 68, 15, 13, 2
2023/8/31, 20, 23, 93, 15, 13, 2
2023/9/1, 37, 28, 105, 15, 13, 2
2023/9/2, 46, 20, 109, 15, 13, 1
2023/9/3, 33, 13, 82, 15, 12, 1
2023/9/4, 20, 14, 79, 15, 12, 2
2023/9/5, 22, 11, 37, 15, 13, 2
2023/9/6, 16, 10, 33, 15, 13, 2
2023/9/7, 15, 11, 31, 15, 13, 3
2023/9/8, 15, 14, 33, 15, 13, 2
2023/9/9, 21, 8, 31, 15, 13, 2
2023/9/10, 11, 12, 21, 15, 13, 3
2023/9/11, 16, 17, 23, 15, 13, 3
2023/9/12, 23, 8, 23, 15, 13, 3
2023/9/13, 10, 11, 23, 15, 18, 2
2023/9/14, 17, 11, 24, 15, 13, 4
2023/9/15, 17, 10, 22, 15, 13, 2
2023/9/16, 14, 8, 21, 15, 13, 2
2023/9/17, 13, 10, 25, 15, 13, 3
2023/9/18, 15, 10, 92, 15, 13, 3
2023/9/19, 15, 12, 89, 15, 13, 2
2023/9/20, 18, 11, 46, 15, 13, 2
2023/9/21, 16, 15, 37, 15, 13, 2
2023/9/22, 21, 10, 24, 15, 13, 3
2023/9/23, 14, 10, 21, 15, 13, 4
2023/9/24, 14, 5, 17, 16, 13, 3
2023/9/25, 7, 9, 5, 15, 13, 4
2023/9/26, 13, 9, 5, 15, 13, 3
2023/9/27, 12, 12, 5, 15, 13, 4
2023/9/28, 19, 7, 5, 16, 13, 2
2023/9/29, 10, 9, 5, 15, 13, 2
2023/9/30, 13, 8, 5, 15, 13, 1
2023/4/1, 43, 8, 24, 14, 12, 1
2023/4/2, 12, , 22, 13, 12, 1
2023/4/10, 56, 41, 34, 17, 12, 1
2023/4/11, 61, 31, 24, 17, 12, 1
2023/4/12, 47, 25, 23, 17, 12, 2
2023/4/13, 37, 29, 25, 16, 12, 1
2023/4/14, 42, 36, 20, 16, 12, 2
2023/4/15, 55, 28, 27, 16, 12, 1
2023/4/16, 42, 44, 24, 16, 12, 1
2023/4/17, 66, 44, 31, 16, 12, 1
2023/4/18, 69, 51, 51, 16, 12, 2
2023/4/19, 85, 54, 91, 16, 12, 3
2023/4/20, 94, 59, 46, 15, 12, 2
2023/4/21, 105, 43, 39, 16, 12, 2
2023/4/22, 67, 55, 26, 16, 12, 1
2023/4/23, 86, 49, 30, 16, 12, 1
2023/4/24, 82, 16, 22, 16, 12, 1
2023/4/25, 25, 20, 30, 15, 12, 1
2023/4/26, 29, 17, 28, 16, 12, 1
2023/4/27, 25, 20, 27, 16, 12, 1
2023/4/28, 29, 26, 30, 15, 12, 1
2023/4/29, 38, 17, 41, 15, 12, 1
2023/4/30, 26, 29, 39, 16, 12, 1
2023/5/1, 43, 17, 26, 15, 12, 1
2023/5/2, 25, 21, 24, 15, 12, 1
2023/5/3, 31, 21, 31, 15, 12, 1
2023/5/4, 31, 24, 38, 15, 12, 1
2023/5/5, 34, 26, 40, 15, 12, 1
2023/5/6, 38, 39, 49, 15, 12, 2
2023/5/7, 59, 18, 79, 16, 12, 1
2023/5/8, 24, 18, 54, 16, 12, 1
2023/5/9, 25, 13, 52, 16, 12, 1
2023/5/10, 18, 14, 91, 16, 12, 2
2023/5/11, 20, 14, 25, 16, 12, 3
2023/5/12, 21, 7, 41, 16, 12, 1
2023/5/13, 10, 10, 42, 16, 12, 1
2023/5/14, 15, 14, 35, 16, 12, 2
2023/5/15, 21, 14, 30, 15, 12, 2
2023/5/16, 21, 32, 34, 15, 12, 3
2023/5/17, 47, 44, 42, 15, 12, 3
2023/5/18, 72, 43, 74, 15, 12, 2
2023/5/19, 67, 36, 43, 15, 12, 2
2023/5/20, 56, 23, 48, 15, 12, 1
2023/5/21, 35, 26, 69, 15, 12, 2
2023/5/22, 39, 22, 72, 15, 12, 2
2023/5/23, 33, 19, 47, 15, 12, 2
2023/5/24, 26, 13, 57, 15, 12, 2
2023/5/25, 19, 12, 51, 15, 12, 1
2023/5/26, 18, 11, 52, 15, 12, 1
2023/5/27, 17, 8, 39, 16, 12, 1
2023/5/28, 12, 9, 95, 15, 12, 1
2023/5/29, 13, 10, 66, 15, 12, 1
2023/5/30, 14, 15, 72, 15, 12, 2
2023/5/31, 21, 13, 66, 15, 12, 2
2023/6/1, 18, 12, 58, 15, 12, 2
2023/6/2, 17, 18, 41, 15, 12, 2
2023/6/3, 26, 17, 35, 15, 12, 1
2023/6/4, 25, 17, 42, 15, 12, 1
2023/6/5, 25, 19, 39, 15, 12, 3
2023/6/6, 29, 7, 31, 15, 12, 2
2023/6/7, 10, 9, 39, 15, 12, 2
2023/6/8, 13, 13, 33, 15, 12, 2
2023/6/9, 19, 13, 33, 15, 13, 2
2023/6/10, 20, 11, 32, 16, 12, 2
2023/6/11, 15, 10, 33, 15, 12, 2
2023/6/12, 15, 14, 35, 16, 12, 2
2023/6/13, 21, 10, 35, 15, 12, 2
2023/6/14, 14, 7, 27, 15, 12, 1
2023/6/15, 10, 10, 31, 15, 12, 2
2023/6/16, 14, 9, 33, 15, 12, 2
2023/6/17, 12, 6, 30, 15, 12, 2
2023/6/18, 8, 9, 45, 16, 12, 2
2023/6/19, 12, 8, 72, 15, 13, 1
2023/6/20, 11, 9, 88, 15, 12, 2
2023/6/21, 13, 11, 70, 16, 12, 2
2023/6/22, 16, 12, 49, 15, 12, 2
2023/6/23, 16, 12, 90, 15, 12, 2
2023/6/24, 16, 12, 69, 15, 12, 1
2023/6/25, 18, 11, 42, 15, 12, 1
2023/6/26, 16, 11, 33, 15, 12, 1
2023/6/27, 16, 11, 29, 15, 12, 1
2023/6/28, 17, 14, 34, 15, 13, 2
2023/6/29, 20, 10, 32, 15, 13, 2
2023/6/30, 14, 11, 35, 16, 13, 2
2023/3/31, 26, 29, 19, 12, 13, 5
2022/1/3, 58, 38, 35, 12, 12, 3
2022/1/4, 62, 33, 30, 12, 12, 5
2022/1/5, 51, 29, 28, 12, 12, 6
2022/1/6, 45, 37, 32, 12, 12, 5
2022/1/7, 52, 31, 23, 12, 12, 12
2022/1/8, 48, 27, 26, 11, 12, 7
2022/1/9, 42, 28, 29, 12, 12, 5
2022/1/10, 38, 25, 25, 12, 12, 6
2022/1/11, 36, 14, 31, 12, 12, 4
2022/1/12, 23, 38, 86, 12, 12, 7
2022/1/13, 59, 49, 37, 12, 12, 8
2022/1/14, 76, 55, 38, 11, 12, 8
2022/1/15, 90, 54, 32, 11, 12, 8
2022/1/16, 87, 44, 22, 12, 16, 9
2022/1/17, 68, 13, 26, 12, 12, 3
2022/1/18, 21, 18, 24, 12, 12, 10
2022/1/19, 29, 32, 42, 12, 12, 6
2022/1/20, 46, 40, 26, 11, 12, 12
2022/1/21, 68, 49, 32, 12, 12, 9
2022/1/22, 75, 49, 33, 11, 12, 9
2022/1/23, 78, 53, 32, 11, 12, 10
2022/1/24, 87, 50, 28, 12, 12, 6
2022/1/25, 88, 44, 21, 12, 12, 8
2022/1/26, 76, 35, 23, 11, 12, 7
2022/1/27, 53, 37, 23, 12, 12, 7
2022/1/28, 57, 27, 27, 11, 12, 6
2022/1/29, 44, 11, 26, 11, 12, 3
2022/1/30, 17, 12, 20, 11, 12, 5
2022/1/31, 22, 4, 22, 11, 12, 3
2022/2/1, 8, 7, 23, 11, 12, 3
2022/2/2, 12, 4, 21, 12, 12, 3
2022/2/3, 6, 3, 24, 12, 12, 4
2022/2/4, 5, 5, 23, 12, 12, 4
2022/2/5, 7, 19, 30, 12, 12, 5
2022/2/6, 29, 32, 28, 11, 12, 5
2022/2/7, 51, 38, 20, 11, 12, 4
2022/2/8, 59, 26, 22, 12, 12, 3
2022/2/9, 40, 21, 26, 12, 12, 4
2022/2/10, 31, 28, 26, 12, 12, 6
2022/2/11, 44, 22, 26, 12, 12, 1
2022/2/12, 33, 22, 26, 12, 12, 
2022/2/13, 33, 5, 22, 11, 12, 
2022/2/14, 8, 13, 27, 12, 12, 
2022/2/15, 21, 29, 28, 12, 12, 1
2022/2/16, 47, 35, 30, 11, 12, 
2022/2/17, 56, 28, 27, 11, 12, 1
2022/2/18, 44, 33, 24, 11, 12, 
2022/2/19, 53, 3, 23, 12, 12, 
2022/2/20, 4, 6, 24, 11, 12, 
2022/2/21, 7, 7, 29, 12, 12, 
2022/2/22, 8, 5, 115, 11, 12, 
2022/2/23, 7, 4, 57, 12, 12, 
2022/2/24, 5, , 32, 12, 12, 
2022/3/25, 11, , 183, 12, 13, 
2021/10/1, 43, 27, 26, 10, 37, 2
2021/10/2, 44, 20, 15, 10, 36, 2
2021/10/3, 30, 16, 18, 10, 37, 2
2021/10/4, 25, 17, 20, 10, 37, 2
2021/10/5, 25, 9, 20, 10, 36, 1
2021/10/6, 16, 16, 24, 10, 37, 7
2021/10/7, 28, 21, 24, 10, 36, 4
2021/10/8, 38, 37, 35, 10, 35, 5
2021/10/9, 64, 39, 25, 10, 35, 4
2021/10/10, 64, 31, 16, 10, 35, 3
2021/10/11, 51, 22, 27, 10, 37, 3
2021/10/12, 36, 19, 26, 10, 37, 4
2021/10/13, 28, 21, 21, 10, 42, 5
2021/10/14, 28, 21, 19, 10, 36, 2
2021/10/15, 32, 7, 20, 10, 36, 4
2021/10/16, 12, 7, 21, 10, 35, 1
2021/10/17, 12, 1, 19, 10, 22, 4
2021/10/18, 3, 6, 18, 18, 11, 5
2021/10/19, 9, 25, 30, 12, 12, 3
2021/10/20, 36, 28, 21, 17, 12, 4
2021/10/21, 38, 17, 18, 16, 12, 3
2021/10/22, 25, 7, 139, 16, , 4
2021/10/23, 11, 17, 37, 13, , 1
2021/10/24, 29, 21, 39, 15, , 3
2021/10/25, 36, 28, 46, 15, , 3
2021/10/26, 47, 15, 33, 15, , 2
2021/10/27, 25, 16, 11, 17, 43, 5
2021/10/28, 23, 23, 22, 17, 12, 5
2021/10/29, 35, 12, 19, 18, 12, 26
2021/10/30, 18, 15, 17, 17, 12, 3
2021/10/31, 23, 23, 18, 20, 12, 9
2021/11/1, 35, 30, 18, 19, 12, 6
2021/11/2, 43, 27, 22, 16, 12, 3
2021/11/3, 38, 25, 18, 17, 12, 4
2021/11/4, 35, 35, 18, 18, 12, 5
2021/11/5, 46, 35, 19, 15, 12, 4
2021/11/6, 49, 27, 19, 11, 12, 2
2021/11/7, 38, 17, 30, 11, , 1
2021/11/8, 28, 7, 26, 11, , 1
2021/11/9, 11, , , , , 
2021/11/19, 73, 49, 28, 11, 12, 5
2021/11/20, 79, 35, 20, 11, 12, 6
2021/11/21, 51, 28, 21, 11, 12, 3
2021/11/22, 41, 23, 34, 11, 12, 2
2021/11/23, 36, 11, 28, 11, 12, 4
2021/11/24, 17, 14, 29, 11, 12, 4
2021/11/25, 20, 29, 49, 12, 12, 3
2021/11/26, 46, 39, 82, 12, 12, 2
2021/11/27, 65, 20, 46, 11, 12, 1
2021/11/28, 36, 21, 59, 12, 12, 1
2021/11/29, 37, 42, 77, 11, 12, 2
2021/11/30, 71, 47, 41, 12, 12, 5
2021/12/1, 91, 37, 46, 12, 12, 4
2021/12/2, 58, 46, 50, 12, 12, 5
2021/12/3, 69, 47, 72, 12, 12, 3
2021/12/4, 61, 44, 71, 12, 12, 4
2021/12/5, 57, 46, 64, 11, 12, 4
2021/12/6, 66, 47, 50, 11, 12, 5
2021/12/7, 69, 27, 46, 12, 12, 5
2021/12/8, 40, 39, 30, 12, 12, 6
2021/12/9, 57, 60, 37, 11, 12, 9
2021/12/10, 94, 47, 38, 11, 12, 5
2021/12/11, 77, 29, 36, 11, 12, 3
2021/12/12, 41, 50, 70, 12, 12, 3
2021/12/13, 86, 45, 40, 12, 12, 7
2021/12/14, 75, 39, 34, 12, 12, 7
2021/12/15, 63, 43, 45, 11, 12, 9
2021/12/16, 66, 29, 32, 11, 12, 2
2021/12/17, 45, 40, 44, 11, 12, 3
2021/12/18, 64, 22, 43, 12, 12, 2
2021/12/19, 41, 20, 42, 11, 12, 3
2021/12/20, 34, 30, 38, 11, 12, 4
2021/12/21, 51, 21, 37, 12, 12, 4
2021/12/22, 34, 48, 37, 12, 12, 6
2021/12/23, 85, 50, 35, 12, 12, 6
2021/12/24, 90, 29, 30, 12, 12, 4
2021/12/25, 49, 22, 33, 11, 12, 3
2021/12/26, 34, 5, 29, 12, 12, 2
2021/12/27, 10, 4, 23, 12, 12, 4
2021/12/28, 8, 10, 26, 11, 12, 4
2021/12/29, 15, 30, 44, 12, 12, 4
2021/12/30, 47, 34, 42, 12, 12, 5
2021/12/31, 53, 34, 35, 12, 12, 4
2022/1/1, 51, 30, 39, 12, , 2
2022/1/2, 46, 38, 39, 12, 12, 3
2021/7/1, 29, 24, 26, 10, 29, 3
2021/7/2, 30, 29, 24, 10, 31, 3
2021/7/3, 31, 24, 29, 10, 31, 2
2021/7/4, 31, 25, 25, 10, 30, 3
2021/7/5, 32, 24, 11, 10, 28, 5
2021/7/6, 38, 27, 18, 10, 27, 5
2021/7/7, 41, 20, 23, 10, 27, 2
2021/7/8, 32, 15, 18, 10, 27, 1
2021/7/9, 22, 9, 16, 10, 26, 1
2021/7/10, 14, 10, 13, 10, 26, 2
2021/7/11, 15, 19, 15, 10, 27, 2
2021/7/12, 30, 18, 17, 10, 28, 2
2021/7/13, 28, 17, 17, 10, 29, 2
2021/7/14, 25, 14, 15, 10, 28, 3
2021/7/15, 22, 13, 17, 10, 28, 2
2021/7/16, 20, 21, 26, 10, 28, 3
2021/7/17, 28, 21, 19, 10, 29, 3
2021/7/18, 28, 19, 22, 10, 29, 2
2021/7/19, 23, 18, 18, 10, 31, 2
2021/7/20, 17, 19, 20, 10, 30, 3
2021/7/21, 19, 20, 18, 10, 30, 3
2021/7/22, 23, 19, 14, 10, 30, 3
2021/7/23, 19, 16, 11, 10, 31, 1
2021/7/24, 10, 11, 17, 10, 32, 1
2021/7/25, 8, 12, 20, 10, 32, 1
2021/7/26, 12, 22, 21, 10, 30, 2
2021/7/27, 26, 26, 22, 10, 32, 2
2021/7/28, 30, 20, 20, 10, 32, 1
2021/7/29, 21, 23, 19, 10, 30, 2
2021/7/30, 27, 20, 19, 10, 31, 1
2021/7/31, 23, 19, 18, 10, 29, 1
2021/8/1, 18, 18, 16, 10, 32, 1
2021/8/2, 21, 19, 16, 10, 30, 1
2021/8/3, 20, 24, 17, 10, 30, 1
2021/8/4, 23, 28, 21, 10, 32, 1
2021/8/5, 32, 22, 17, 10, 30, 1
2021/8/6, 25, 20, 22, 10, 29, 1
2021/8/7, 25, 18, 22, 10, 31, 1
2021/8/8, 26, 22, 20, 10, 30, 1
2021/8/9, 31, 23, 24, 10, 29, 1
2021/8/10, 32, 22, 17, 10, 30, 1
2021/8/11, 26, 12, 18, 10, 32, 1
2021/8/12, 17, 10, 19, 10, 31, 1
2021/8/13, 13, 10, 13, 10, 32, 1
2021/8/14, 13, 7, 23, 10, 33, 1
2021/8/15, 10, 11, 17, 10, 33, 1
2021/8/16, 16, 11, 26, 10, 33, 1
2021/8/17, 17, 12, 29, 10, 33, 1
2021/8/18, 20, 14, 28, 10, 33, 1
2021/8/19, 22, 14, 195, 10, 32, 1
2021/8/20, 24, 14, 25, 10, 32, 1
2021/8/21, 25, 16, 27, 10, 34, 1
2021/8/22, 26, 15, 22, 10, 33, 1
2021/8/23, 21, 9, 28, 10, 32, 1
2021/8/24, 14, 12, 27, 10, 33, 1
2021/8/25, 20, 14, 21, 10, 35, 1
2021/8/26, 22, 9, 20, 10, 35, 1
2021/8/27, 17, 6, 15, 10, 34, 1
2021/8/28, 10, 6, 12, 10, 33, 
2021/8/29, 10, 8, 16, 10, 34, 1
2021/8/30, 13, 13, 14, 10, 33, 1
2021/8/31, 20, 13, 17, 10, 35, 1
2021/9/1, 21, 14, 21, 10, 34, 1
2021/9/2, 22, 14, 18, 10, 35, 1
2021/9/3, 21, 14, 20, 10, 35, 1
2021/9/4, 20, 8, 21, 10, 35, 1
2021/9/5, 12, 5, 12, 10, 35, 1
2021/9/6, 9, 6, 9, 10, 35, 1
2021/9/7, 10, 9, 16, 10, 34, 1
2021/9/8, 14, 9, 12, 10, 35, 2
2021/9/9, 14, 17, 13, 10, 35, 2
2021/9/10, 26, 9, 16, 10, 34, 2
2021/9/11, 17, 7, 11, 10, 33, 1
2021/9/12, 13, 5, 11, 10, 33, 1
2021/9/13, 10, 17, 18, 10, 34, 2
2021/9/14, 28, 13, 16, 10, 35, 1
2021/9/15, 18, 14, 18, 10, 36, 1
2021/9/16, 21, 19, 24, 10, 35, 1
